ADI,Data de julgamento,Unanimidade,Informacoes,Vencedores,Vencidos,Tipo,Pleito Analisado,NUNES MARQUES,ANDRÉ MENDONÇA,ALEXANDRE DE MORAES,DIAS TOFFOLI,ROBERTO BARROSO,EDSON FACHIN,GILMAR MENDES,CÁRMEN LÚCIA,LUIZ FUX,RICARDO LEWANDOWSKI,ROSA WEBER,MARCO AURÉLIO,CELSO DE MELLO,TEORI ZAVASCKI,JOAQUIM BARBOSA,AYRES BRITTO,CEZAR PELUSO,ELLEN GRACIE,EROS GRAU,MENEZES DIREITO,SEPÚLVEDA PERTENCE,NELSON JOBIM,CARLOS VELLOSO,MAURÍCIO CORRÊA,NÉRI DA SILVEIRA
ADI 4350,2014-10-23,Não,0,8,1,Principal,"O TRIBUNAL, POR MAIORIA, VENCIDO O MINISTRO MARCO AURÉLIO, JULGOU IMPROCEDENTE A AÇÃO DIRETA, NOS TERMOS DO VOTO DO RELATOR. IMPEDIDO O MINISTRO ROBERTO BARROSO. FALOU PELO AMICUS CURIAE SEGURADORA LÍDER DOS CONSÓRCIOS DO SEGURO DPVAT S/A A DRA. ANA PAULA DE BARCELLOS, OAB/RJ 95436. PRESIDIU O JULGAMENTO O MINISTRO RICARDO LEWANDOWSKI. PLENÁRIO, 23.10.2014.",0,0,0,1,0,0,1,1,1,1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0
ADI 4369,2014-10-15,Sim,0,9,0,Principal,"O TRIBUNAL, POR UNANIMIDADE E NOS TERMOS DO VOTO DO RELATOR, JULGOU PROCEDENTE A AÇÃO DIRETA, DECLARANDO A INCONSTITUCIONALIDADE DA LEI ESTADUAL Nº 13.854, DE 7 DE DEZEMBRO DE 2009, DO ESTADO DE SÃO PAULO. AUSENTE, JUSTIFICADAMENTE, O MINISTRO GILMAR MENDES. PRESIDIU O JULGAMENTO O MINISTRO RICARDO LEWANDOWSKI. PLENÁRIO, 15.10.2014.",0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ADI 1440,2014-10-15,Não,0,8,1,Principal,"O TRIBUNAL, POR MAIORIA, VENCIDO O MINISTRO MARCO AURÉLIO, JULGOU PROCEDENTE A AÇÃO DIRETA, DECLARANDO A INCONSTITUCIONALIDADE DA LEI ESTADUAL Nº 10.076, DE 6 DE ABRIL DE 1996, DO ESTADO DE SANTA CATARINA, NOS TERMOS DO VOTO DO RELATOR. AUSENTE, JUSTIFICADAMENTE, O MINISTRO GILMAR MENDES. PRESIDIU O JULGAMENTO O MINISTRO RICARDO LEWANDOWSKI. PLENÁRIO, 15.10.2014.",0,0,0,1,1,0,0,1,1,1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0
ADI 4950,2014-10-15,Sim,0,9,0,Principal,"O TRIBUNAL, POR UNANIMIDADE E NOS TERMOS DO VOTO DA RELATORA, JULGOU IMPROCEDENTE A AÇÃO DIRETA. AUSENTE, JUSTIFICADAMENTE, O MINISTRO GILMAR MENDES. PRESIDIU O JULGAMENTO O MINISTRO RICARDO LEWANDOWSKI. PLENÁRIO, 15.10.2014.",0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ADI 2443,2014-09-25,Sim,| Múltiplas decisões: UNÂNIME,10,0,Principal,"O TRIBUNAL, PRELIMINARMENTE, POR VOTAÇÃO UNÂNIME, REJEITOU A ALEGAÇÃO DE PREJUDICIALIDADE DA PRESENTE AÇÃO DIRETA. PROSSEGUINDO NO JULGAMENTO, O TRIBUNAL, TAMBÉM POR VOTAÇÃO UNÂNIME, JULGOU PROCEDENTE A AÇÃO DIRETA PARA DECLARAR A INCONSTITUCIONALIDADE DA LEI Nº 11.529, DE 21 DE SETEMBRO DE 2000, DO ESTADO DO RIO GRANDE DO SUL, NOS TERMOS DO VOTO DO RELATOR. AUSENTES O MINISTRO RICARDO LEWANDOWSKI (PRESIDENTE), EM VIAGEM OFICIAL À REPÚBLICA DA COREIA PARA PARTICIPAR DO 3º CONGRESSO MUNDIAL SOBRE JUSTIÇA CONSTITUCIONAL, E, NESTE JULGAMENTO, A MINISTRA CÁRMEN LÚCIA (VICE-PRESIDENTE). FALOU PELO REQUERENTE O DR. ERNESTO TONIOLO, OAB/RS Nº 54.701. PRESIDIU O JULGAMENTO O MINISTRO CELSO DE MELLO (ART. 37, I, DO RISTF). PLENÁRIO, 25.09.2014.",0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ADI 4951,2014-09-24,Sim,0,9,0,Principal,"O TRIBUNAL, POR UNANIMIDADE E NOS TERMOS DO VOTO DO RELATOR, JULGOU IMPROCEDENTE A AÇÃO. AUSENTE, JUSTIFICADAMENTE, O MINISTRO RICARDO LEWANDOWSKI (PRESIDENTE), NO EXERCÍCIO DA PRESIDÊNCIA DA REPÚBLICA. PRESIDIU O JULGAMENTO A MINISTRA CÁRMEN LÚCIA, VICE-PRESIDENTE NO EXERCÍCIO DA PRESIDÊNCIA. PLENÁRIO, 24.09.2014.",0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ADI 3075,2014-09-24,Sim,0,8,0,Principal,"O TRIBUNAL, POR UNANIMIDADE E NOS TERMOS DO VOTO DO RELATOR, JULGOU PROCEDENTE A AÇÃO. IMPEDIDO O MINISTRO ROBERTO BARROSO. AUSENTE, JUSTIFICADAMENTE, O MINISTRO RICARDO LEWANDOWSKI (PRESIDENTE), NO EXERCÍCIO DA PRESIDÊNCIA DA REPÚBLICA. PRESIDIU O JULGAMENTO A MINISTRA CÁRMEN LÚCIA, VICE-PRESIDENTE NO EXERCÍCIO DA PRESIDÊNCIA. PLENÁRIO, 24.09.2014.",0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ADI 4093,2014-09-24,Sim,0,9,0,Principal,"O TRIBUNAL, POR UNANIMIDADE E NOS TERMOS DO VOTO DA RELATORA, JULGOU IMPROCEDENTE A AÇÃO. INSCRITO, MAS NÃO FEZ USO DA PALAVRA, O DR. ROBERTO TADAO MAGAMI JÚNIOR. AUSENTE, JUSTIFICADAMENTE, O MINISTRO RICARDO LEWANDOWSKI (PRESIDENTE), NO EXERCÍCIO DA PRESIDÊNCIA DA REPÚBLICA. PRESIDIU O JULGAMENTO A MINISTRA CÁRMEN LÚCIA, VICE-PRESIDENTE NO EXERCÍCIO DA PRESIDÊNCIA. PLENÁRIO, 24.09.2014.",0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ADI 4955,2014-09-24,Sim,0,9,0,Principal,"O TRIBUNAL, POR UNANIMIDADE E NOS TERMOS DO VOTO DO RELATOR, JULGOU IMPROCEDENTE A AÇÃO. AUSENTE, JUSTIFICADAMENTE, O MINISTRO RICARDO LEWANDOWSKI (PRESIDENTE), NO EXERCÍCIO DA PRESIDÊNCIA DA REPÚBLICA. PRESIDIU O JULGAMENTO A MINISTRA CÁRMEN LÚCIA, VICE-PRESIDENTE NO EXERCÍCIO DA PRESIDÊNCIA. PLENÁRIO, 24.09.2014.",0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ADI 2361,2014-09-24,Sim,0,9,0,Principal,"O TRIBUNAL, POR UNANIMIDADE E NOS TERMOS DO VOTO DO RELATOR, JULGOU PROCEDENTE A AÇÃO COM A DECLARAÇÃO DE INCONSTITUCIONALIDADE DO § 3º DO ART. 47 DA LEI Nº 12.509/1995, ALTERADO PELO ART. 2º DA LEI Nº 13.037/2000, AMBAS DO ESTADO DO CEARÁ. AUSENTE, JUSTIFICADAMENTE, O MINISTRO RICARDO LEWANDOWSKI (PRESIDENTE), NO EXERCÍCIO DA PRESIDÊNCIA DA REPÚBLICA. PRESIDIU O JULGAMENTO A MINISTRA CÁRMEN LÚCIA, VICE-PRESIDENTE NO EXERCÍCIO DA PRESIDÊNCIA. PLENÁRIO, 24.09.2014.",0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ADI 4423,2014-09-24,Sim,0,9,0,Principal,"O TRIBUNAL, POR UNANIMIDADE E NOS TERMOS DO VOTO DO RELATOR, JULGOU IMPROCEDENTE A AÇÃO. AUSENTE, JUSTIFICADAMENTE, O MINISTRO RICARDO LEWANDOWSKI (PRESIDENTE), NO EXERCÍCIO DA PRESIDÊNCIA DA REPÚBLICA. PRESIDIU O JULGAMENTO A MINISTRA CÁRMEN LÚCIA, VICE-PRESIDENTE NO EXERCÍCIO DA PRESIDÊNCIA. PLENÁRIO, 24.09.2014.",0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ADI 1972,2014-09-18,Sim,0,7,0,Principal,"O TRIBUNAL, POR UNANIMIDADE E NOS TERMOS DO VOTO DO RELATOR, JULGOU PROCEDENTE A AÇÃO. IMPEDIDO O MINISTRO DIAS TOFFOLI. AUSENTES, JUSTIFICADAMENTE, O MINISTRO CELSO DE MELLO E, PARTICIPANDO DO “YALE GLOBAL CONSTITUTIONALISM SEMINAR”, NA UNIVERSIDADE DE YALE, O MINISTRO ROBERTO BARROSO. PRESIDIU O JULGAMENTO O MINISTRO RICARDO LEWANDOWSKI. PLENÁRIO, 18.09.2014.",0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ADI 2799,2014-09-18,Sim,0,8,0,Principal,"O TRIBUNAL, POR UNANIMIDADE E NOS TERMOS DO VOTO DO RELATOR, JULGOU PROCEDENTE A AÇÃO. AUSENTES, JUSTIFICADAMENTE, O MINISTRO CELSO DE MELLO E, PARTICIPANDO DO “YALE GLOBAL CONSTITUTIONALISM SEMINAR”, NA UNIVERSIDADE DE YALE, O MINISTRO ROBERTO BARROSO. PRESIDIU O JULGAMENTO O MINISTRO RICARDO LEWANDOWSKI. PLENÁRIO, 18.09.2014.",0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ADI 1808,2014-09-18,Sim,0,8,0,Principal,"O TRIBUNAL, POR UNANIMIDADE E NOS TERMOS DO VOTO DO RELATOR, JULGOU PROCEDENTE A AÇÃO. AUSENTES, JUSTIFICADAMENTE, O MINISTRO CELSO DE MELLO E, PARTICIPANDO DO “YALE GLOBAL CONSTITUTIONALISM SEMINAR”, NA UNIVERSIDADE DE YALE, O MINISTRO ROBERTO BARROSO. PRESIDIU O JULGAMENTO O MINISTRO RICARDO LEWANDOWSKI. PLENÁRIO, 18.09.2014.",0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ADI 1746,2014-09-18,Sim,0,8,0,Principal,"O TRIBUNAL, POR UNANIMIDADE E NOS TERMOS DO VOTO DO RELATOR, JULGOU PROCEDENTE A AÇÃO. AUSENTES, JUSTIFICADAMENTE, O MINISTRO CELSO DE MELLO E, PARTICIPANDO DO “YALE GLOBAL CONSTITUTIONALISM SEMINAR”, NA UNIVERSIDADE DE YALE, O MINISTRO ROBERTO BARROSO. FALOU PELO REQUERENTE O DR. THIAGO LUÍS SOMBRA, PROCURADOR DO ESTADO DE SÃO PAULO. PRESIDIU O JULGAMENTO O MINISTRO RICARDO LEWANDOWSKI. PLENÁRIO, 18.09.2014.",0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ADI 1499,2014-09-17,Sim,0,9,0,Principal,"O TRIBUNAL, POR UNANIMIDADE E NOS TERMOS DO VOTO DO RELATOR, JULGOU PROCEDENTE A AÇÃO. AUSENTE O MINISTRO ROBERTO BARROSO, PARTICIPANDO DO “YALE GLOBAL CONSTITUTIONALISM SEMINAR”, NA UNIVERSIDADE DE YALE. PRESIDIU O JULGAMENTO O MINISTRO RICARDO LEWANDOWSKI. PLENÁRIO, 17.09.2014.",0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ADI 4628,2014-09-17,Sim,Múltiplas decisões |,9,0,Principal," O TRIBUNAL, POR UNANIMIDADE E NOS TERMOS DO VOTO DO RELATOR, JULGOU PROCEDENTE A AÇÃO. POR MAIORIA, O TRIBUNAL MODULOU OS EFEITOS DA DECLARAÇÃO DE INCONSTITUCIONALIDADE A PARTIR DA CONCESSÃO DA MEDIDA LIMINAR, RESSALVADAS AS AÇÕES EM CURSO, VENCIDO O MINISTRO MARCO AURÉLIO, QUE NÃO MODULAVA. AUSENTE O MINISTRO ROBERTO BARROSO, PARTICIPANDO DO “YALE GLOBAL CONSTITUTIONALISM SEMINAR”, NA UNIVERSIDADE DE YALE. FALARAM, PELO AMICUS CURIAE ASSOCIAÇÃO BRASILEIRA DA INDÚSTRIA ELÉTRICA E ELETRÔNICA - ABINEE, O DR. MARCOS VON GLEHN, E, PELO ESTADO DO PARÁ, O DR. JOSÉ ALOYSIO CAMPOS, PROCURADOR DO ESTADO. PRESIDIU O JULGAMENTO O MINISTRO RICARDO LEWANDOWSKI. PLENÁRIO, 17.09.2014.",0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ADI 1949,2014-09-17,Sim,0,9,0,Principal,"O TRIBUNAL, POR UNANIMIDADE E NOS TERMOS DO VOTO DO RELATOR, JULGOU PARCIALMENTE PROCEDENTE A AÇÃO. AUSENTE O MINISTRO ROBERTO BARROSO, PARTICIPANDO DO “YALE GLOBAL CONSTITUTIONALISM SEMINAR”, NA UNIVERSIDADE DE YALE. PRESIDIU O JULGAMENTO O MINISTRO RICARDO LEWANDOWSKI. PLENÁRIO, 17.09.2014.",0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ADI 1835,2014-09-17,Não,0,8,1,Principal,"O TRIBUNAL, POR MAIORIA E NOS TERMOS DO VOTO DO RELATOR, JULGOU PARCIALMENTE PROCEDENTE A AÇÃO, VENCIDO O MINISTRO MARCO AURÉLIO, QUE A JULGAVA IMPROCEDENTE. AUSENTE O MINISTRO ROBERTO BARROSO, PARTICIPANDO DO “YALE GLOBAL CONSTITUTIONALISM SEMINAR”, NA UNIVERSIDADE DE YALE. PRESIDIU O JULGAMENTO O MINISTRO RICARDO LEWANDOWSKI. PLENÁRIO, 17.09.2014.",0,0,0,1,0,0,1,1,1,1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0
ADI 4180,2014-09-11,Sim,0,8,0,Principal,"O TRIBUNAL, POR UNANIMIDADE E NOS TERMOS DO VOTO DO RELATOR, JULGOU PROCEDENTE A AÇÃO DIRETA. IMPEDIDO O MINISTRO DIAS TOFFOLI. AUSENTE, JUSTIFICADAMENTE, O MINISTRO CELSO DE MELLO. PRESIDIU O JULGAMENTO O MINISTRO RICARDO LEWANDOWSKI. PLENÁRIO, 11.09.2014.",0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ADI 4948,2014-09-11,Sim,0,9,0,Principal,"O TRIBUNAL, POR UNANIMIDADE E NOS TERMOS DO VOTO DO RELATOR, JULGOU IMPROCEDENTE A AÇÃO DIRETA. AUSENTE, JUSTIFICADAMENTE, O MINISTRO CELSO DE MELLO. PRESIDIU O JULGAMENTO O MINISTRO RICARDO LEWANDOWSKI. PLENÁRIO, 11.09.2014.",0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ADI 1509,2014-09-11,Sim,0,9,0,Principal,"O TRIBUNAL, POR UNANIMIDADE E NOS TERMOS DO VOTO DO RELATOR, JULGOU PROCEDENTE A AÇÃO DIRETA E DECLAROU A INCONSTITUCIONALIDADE DA LEI Nº 899/1995, DO DISTRITO FEDERAL. AUSENTE, JUSTIFICADAMENTE, O MINISTRO CELSO DE MELLO. PRESIDIU O JULGAMENTO O MINISTRO RICARDO LEWANDOWSKI. PLENÁRIO, 11.09.2014.",0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ADI 4949,2014-09-11,Sim,0,9,0,Principal,"O TRIBUNAL, POR UNANIMIDADE E NOS TERMOS DO VOTO DO RELATOR, MINISTRO RICARDO LEWANDOWSKI (PRESIDENTE), JULGOU IMPROCEDENTE A AÇÃO DIRETA. AUSENTE, JUSTIFICADAMENTE, O MINISTRO CELSO DE MELLO. PLENÁRIO, 11.09.2014.",0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ADI 4992,2014-09-11,Sim,0,9,0,Principal,"O TRIBUNAL, POR UNANIMIDADE E NOS TERMOS DO VOTO DO RELATOR, JULGOU PROCEDENTE A AÇÃO DIRETA. AUSENTE, JUSTIFICADAMENTE, O MINISTRO CELSO DE MELLO. PRESIDIU O JULGAMENTO O MINISTRO RICARDO LEWANDOWSKI. PLENÁRIO, 11.09.2014.",0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ADI 4387,2014-09-04,Sim,0,9,0,Principal,"O TRIBUNAL, POR UNANIMIDADE E NOS TERMOS DO VOTO DO RELATOR, JULGOU PROCEDENTE A AÇÃO DIRETA. AUSENTE, JUSTIFICADAMENTE, O MINISTRO CELSO DE MELLO. PRESIDIU O JULGAMENTO O MINISTRO RICARDO LEWANDOWSKI, VICE-PRESIDENTE NO EXERCÍCIO DA PRESIDÊNCIA. PLENÁRIO, 04.09.2014.",0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ADI 1776,2014-09-04,Sim,0,9,0,Principal,"O TRIBUNAL, POR UNANIMIDADE E NOS TERMOS DO VOTO DO RELATOR, JULGOU PROCEDENTE A AÇÃO DIRETA. AUSENTE, JUSTIFICADAMENTE, O MINISTRO CELSO DE MELLO. PRESIDIU O JULGAMENTO O MINISTRO RICARDO LEWANDOWSKI, VICE-PRESIDENTE NO EXERCÍCIO DA PRESIDÊNCIA. PLENÁRIO, 04.09.2014.",0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ADI 1964,2014-09-04,Sim,0,9,0,Principal,"O TRIBUNAL, POR UNANIMIDADE E NOS TERMOS DO VOTO DO RELATOR, JULGOU PARCIALMENTE PREJUDICADA A AÇÃO DIRETA E, NA PARTE CONHECIDA, JULGOU-A PROCEDENTE. AUSENTE, JUSTIFICADAMENTE, O MINISTRO CELSO DE MELLO. PRESIDIU O JULGAMENTO O MINISTRO RICARDO LEWANDOWSKI, VICE-PRESIDENTE NO EXERCÍCIO DA PRESIDÊNCIA. PLENÁRIO, 04.09.2014.",0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ADI 251,2014-08-27,Sim,0,9,0,Principal," O TRIBUNAL, POR UNANIMIDADE E NOS TERMOS DO VOTO DO RELATOR, JULGOU PROCEDENTE A AÇÃO DIRETA. AUSENTE O MINISTRO DIAS TOFFOLI, PARTICIPANDO DA VI CONFERÊNCIA IBERO-AMERICANA SOBRE JUSTIÇA ELEITORAL, NO MÉXICO, NA QUALIDADE DE PRESIDENTE DO TRIBUNAL SUPERIOR ELEITORAL. PRESIDIU O JULGAMENTO O MINISTRO RICARDO LEWANDOWSKI, VICE-PRESIDENTE NO EXERCÍCIO DA PRESIDÊNCIA. PLENÁRIO, 27.08.2014.",0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ADI 1798,2014-08-27,Sim,0,9,0,Principal,"O TRIBUNAL, POR UNANIMIDADE E NOS TERMOS DO VOTO DO RELATOR, JULGOU PROCEDENTE A AÇÃO DIRETA. AUSENTE O MINISTRO DIAS TOFFOLI, PARTICIPANDO DA VI CONFERÊNCIA IBERO-AMERICANA SOBRE JUSTIÇA ELEITORAL, NO MÉXICO, NA QUALIDADE DE PRESIDENTE DO TRIBUNAL SUPERIOR ELEITORAL. PRESIDIU O JULGAMENTO O MINISTRO RICARDO LEWANDOWSKI, VICE-PRESIDENTE NO EXERCÍCIO DA PRESIDÊNCIA. PLENÁRIO, 27.08.2014.",0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ADI 2117,2014-08-27,Sim,0,9,0,Principal,"O TRIBUNAL, POR UNANIMIDADE E NOS TERMOS DO VOTO DO RELATOR, JULGOU PARCIALMENTE PROCEDENTE A AÇÃO DIRETA. AUSENTE O MINISTRO DIAS TOFFOLI, PARTICIPANDO DA VI CONFERÊNCIA IBERO-AMERICANA SOBRE JUSTIÇA ELEITORAL, NO MÉXICO, NA QUALIDADE DE PRESIDENTE DO TRIBUNAL SUPERIOR ELEITORAL. PRESIDIU O JULGAMENTO O MINISTRO RICARDO LEWANDOWSKI, VICE-PRESIDENTE NO EXERCÍCIO DA PRESIDÊNCIA. PLENÁRIO, 27.08.2014.",0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ADI 2294,2014-08-27,Sim,0,9,0,Principal,"O TRIBUNAL, POR UNANIMIDADE E NOS TERMOS DO VOTO DO RELATOR, JULGOU PROCEDENTE A AÇÃO DIRETA. AUSENTE O MINISTRO DIAS TOFFOLI, PARTICIPANDO DA VI CONFERÊNCIA IBERO-AMERICANA SOBRE JUSTIÇA ELEITORAL, NO MÉXICO, NA QUALIDADE DE PRESIDENTE DO TRIBUNAL SUPERIOR ELEITORAL. PRESIDIU O JULGAMENTO O MINISTRO RICARDO LEWANDOWSKI, VICE-PRESIDENTE NO EXERCÍCIO DA PRESIDÊNCIA. PLENÁRIO, 27.08.2014.",0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ADI 1381,2014-08-21,Sim,0,8,0,Principal," O TRIBUNAL, POR UNANIMIDADE E NOS TERMOS DO VOTO DO RELATOR, JULGOU PROCEDENTE A AÇÃO DIRETA. AUSENTES, JUSTIFICADAMENTE, OS MINISTROS CELSO DE MELLO E CÁRMEN LÚCIA. PRESIDIU O JULGAMENTO O MINISTRO RICARDO LEWANDOWSKI, VICE-PRESIDENTE NO EXERCÍCIO DA PRESIDÊNCIA. PLENÁRIO, 21.08.2014.",0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ADI 3715,2014-08-21,Sim,0,8,0,Principal,"O TRIBUNAL, POR UNANIMIDADE E NOS TERMOS DO VOTO DO RELATOR, JULGOU PROCEDENTE A AÇÃO DIRETA. AUSENTES, JUSTIFICADAMENTE, OS MINISTROS CELSO DE MELLO E CÁRMEN LÚCIA. PRESIDIU O JULGAMENTO O MINISTRO RICARDO LEWANDOWSKI, VICE-PRESIDENTE NO EXERCÍCIO DA PRESIDÊNCIA. PLENÁRIO, 21.08.2014.",0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ADI 2300,2014-08-21,Sim,0,8,0,Principal,"O TRIBUNAL, POR UNANIMIDADE E NOS TERMOS DO VOTO DO RELATOR, JULGOU PROCEDENTE A AÇÃO DIRETA. AUSENTES, JUSTIFICADAMENTE, OS MINISTROS CELSO DE MELLO E CÁRMEN LÚCIA. PRESIDIU O JULGAMENTO O MINISTRO RICARDO LEWANDOWSKI, VICE-PRESIDENTE NO EXERCÍCIO DA PRESIDÊNCIA. PLENÁRIO, 21.08.2014.",0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ADI 2225,2014-08-21,Não,| Dissidência por Extensão:  |  EXTENSÃO |,6,2,Principal,"O TRIBUNAL, POR MAIORIA E NOS TERMOS DO VOTO DO RELATOR, JULGOU PARCIALMENTE PROCEDENTE A AÇÃO DIRETA, VENCIDOS, EM PARTE, OS MINISTROS TEORI ZAVASCKI E GILMAR MENDES, QUE A JULGAVAM IMPROCEDENTE EM MAIOR EXTENSÃO. AUSENTES, JUSTIFICADAMENTE, OS MINISTROS CELSO DE MELLO E CÁRMEN LÚCIA. PRESIDIU O JULGAMENTO O MINISTRO RICARDO LEWANDOWSKI, VICE-PRESIDENTE NO EXERCÍCIO DA PRESIDÊNCIA. PLENÁRIO, 21.08.2014.",0,0,0,1,1,0,-1,0,1,1,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0
ADI 429,2014-08-20,Não,Múltiplas decisões |,8,1,Principal,"POR MAIORIA E NOS TERMOS DO VOTO DO RELATOR, O TRIBUNAL JULGOU PARCIALMENTE PROCEDENTE A AÇÃO DIRETA PARA DAR INTERPRETAÇÃO CONFORME À CF AO § 2º DO ART. 192 DA CONSTITUIÇÃO DO ESTADO DO CEARÁ, SEM DECLARAÇÃO DE NULIDADE, CONCEDENDO O PRAZO DE SOBREVIDA DO BENEFÍCIO POR 12 (DOZE) MESES A PARTIR DA PUBLICAÇÃO DA ATA DESTA SESSÃO, VENCIDO, EM PARTE, O MINISTRO MARCO AURÉLIO, QUE DECLARAVA INTEGRALMENTE PROCEDENTE A AÇÃO PARA JULGAR INCONSTITUCIONAL O DISPOSITIVO, POR VÍCIO FORMAL. AUSENTE, JUSTIFICADAMENTE, O MINISTRO CELSO DE MELLO. PRESIDIU O JULGAMENTO O MINISTRO RICARDO LEWANDOWSKI, VICE-PRESIDENTE NO EXERCÍCIO DA PRESIDÊNCIA. PLENÁRIO, 20.08.2014.",0,0,0,1,1,0,1,1,1,1,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0
ADI 1158,2014-08-20,Sim,0,10,0,Principal,"O TRIBUNAL, POR UNANIMIDADE E NOS TERMOS DO VOTO DO RELATOR, JULGOU PROCEDENTE A AÇÃO DIRETA. AUSENTES, JUSTIFICADAMENTE, O MINISTRO CELSO DE MELLO E, NESTE JULGAMENTO, O MINISTRO GILMAR MENDES. PRESIDIU O JULGAMENTO O MINISTRO RICARDO LEWANDOWSKI, VICE-PRESIDENTE NO EXERCÍCIO DA PRESIDÊNCIA. PLENÁRIO, 20.08.2014.",0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ADI 773,2014-08-20,Sim,0,9,0,Principal,"O TRIBUNAL, POR UNANIMIDADE E NOS TERMOS DO VOTO DO RELATOR, JULGOU PROCEDENTE A AÇÃO DIRETA. AUSENTE, JUSTIFICADAMENTE, O MINISTRO CELSO DE MELLO. PRESIDIU O JULGAMENTO O MINISTRO RICARDO LEWANDOWSKI, VICE-PRESIDENTE NO EXERCÍCIO DA PRESIDÊNCIA. PLENÁRIO, 20.08.2014.",0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ADI 4276,2014-08-20,Não,0,9,1,Principal,"O TRIBUNAL, POR MAIORIA E NOS TERMOS DO VOTO DO RELATOR, JULGOU PROCEDENTE A AÇÃO DIRETA, VENCIDO O MINISTRO MARCO AURÉLIO. AUSENTES, JUSTIFICADAMENTE, O MINISTRO CELSO DE MELLO E, NESTE JULGAMENTO, O MINISTRO GILMAR MENDES. PRESIDIU O JULGAMENTO O MINISTRO RICARDO LEWANDOWSKI, VICE-PRESIDENTE NO EXERCÍCIO DA PRESIDÊNCIA. PLENÁRIO, 20.08.2014.",0,0,0,1,1,0,1,1,1,1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0
